Source:,"EM-DAT, CRED / UCLouvain, Brussels, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,www.emdat.be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:,2023-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File creation:,"Wed, 09 Aug 2023 10:56:43 CEST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table type:,Custom request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of records:,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dis No,Year,Seq,Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,AID Contribution ('000 US$),Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damages ('000 US$),"Insured Damages, Adjusted ('000 US$)",Total Damages ('000 US$),"Total Damages, Adjusted ('000 US$)",CPI,Adm Level,Admin1 Code,Admin2 Code,Geo Locations
1998-0183-IND,1998,0183,,Natural,Meteorological,Storm,Tropical cyclone,,03A,India,IND,Southern Asia,Asia,"Kutch, Porbandar, Jamnagar, Junagadh, Amreli, Bhavnagar, Banaskhanta, Surat, Bharuch, Rajkot, Valsad, Nasvari districts (Gujarat state), Barmer, Jallore districts (Rajasthan state), Ratnagiri district (Maharasthra)",,,,Yes,No,No,98,145,Kph,,,,,1998,6,9,1998,6,11,2871,893,4600000,,4600893,,,217000,389588,469000,842013,55.6998628053472,,,,
1998-0313-IND,1998,0313,,Natural,Meteorological,Storm,Tropical cyclone,,,India,IND,Southern Asia,Asia,Bombay (city) Level 1 = Maharashtra,,,,,,,,,Kph,,,,,1998,10,18,1998,10,18,250,,,,,,,,,,,55.6998628053472,,,,
1998-0217-IND,1998,0217,,Natural,Meteorological,Extreme temperature ,Heat wave,,,India,IND,Southern Asia,Asia,"Orissa, Andhra Pradesh, Rajasthan, Madhya Pradesh, Uttar Pradesh, Gujarat states",,,,,,,,50,°C,,,,,1998,5,26,1998,5,26,2541,,,,,,,,,,,55.6998628053472,,,,
1998-0232-IND,1998,0232,,Natural,Biological,Epidemic,Bacterial disease,,Cholera,India,IND,Southern Asia,Asia,"Assam, Adilabad, Karimnaga - Level 1 = Andhra Pradesh, West Bangal",,,,,,,,,Vaccinated,,,,,1998,7,,1998,7,,679,,14632,,14632,,,,,,,55.6998628053472,,,,
1998-0333-IND,1998,0333,,Natural,Biological,Epidemic,Viral disease,,Japanese encephalitis,India,IND,Southern Asia,Asia,Level 1 = Uttar Pradesh,,,,,,,,,Vaccinated,,,,,1998,8,,1998,8,,128,,606,,606,,,,,,,55.6998628053472,,,,
1998-0379-IND,1998,0379,,Natural,Meteorological,Storm,,,,India,IND,Southern Asia,Asia,"West Begala, Midnapur dis.- Level 1 = Uttar Pradesh",,,,,,,,170,Kph,,,,,1998,11,22,1998,11,22,100,,20000,,20000,,,,,,,55.6998628053472,,,,
1998-0392-IND,1998,0392,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,"Assam, Arunachal, Bihar, Kerala, Meghalaya, Punjab, Sikkim, Uttar Pradesh, West Bengal states",,,,Yes,No,No,1983,67610,Km2,,,,,1998,8,,1998,8,,1811,,29227200,,29227200,,,,,,,55.6998628053472,,,,
1998-0449-IND,1998,0449,,Natural,Hydrological,Flood,Flash flood,,,India,IND,Southern Asia,Asia,"Gujarat, Maharashtra states","Dam/levy, break or release",,,,No,No,,,Km2,,,,,1998,9,16,1998,9,18,90,,50000,,50000,,,,,,,55.6998628053472,,,,
1998-0439-IND,1998,0439,,Natural,Hydrological,Landslide,Avalanche,,,India,IND,Southern Asia,Asia,Sikkim,,,,,,,,,,,,,,1998,3,31,1998,3,31,24,6,,,6,,,,,,,55.6998628053472,,,,
1998-0455-IND,1998,0455,,Natural,Meteorological,Extreme temperature ,Cold wave,,,India,IND,Southern Asia,Asia,"Uttar Pradesh, Bihar, Rajasthan, Jammu and Cachemire states",,,,,,,,,°C,,,,,1998,12,15,1998,12,15,100,,,,,,,,,,,55.6998628053472,,,,
1998-0450-IND,1998,0450,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,"Andhra Pradesh, Hyderabad",,,,,No,No,,8000,Km2,,,,,1998,9,20,1998,9,20,230,,375000,,375000,,,,,528600,949015,55.6998628053472,,,,
1999-0425-IND,1999,0425,,Natural,Meteorological,Storm,Tropical cyclone,,05B,India,IND,Southern Asia,Asia,"Kendrapara, Jagatsinghpur, Khurda, Puri, Cuttack, Nayagarh, Bhadrak, Keonjhar, Dhenkanal, Balasore, Mayurbhang, Jajapur (Orissa, Andhra Pradesh, West Bengal states)",,Surge,Flood,Yes,No,No,,260,Kph,,,,,1999,10,28,1999,10,30,9843,3312,12625000,,12628312,,,100000,175690,2500000,4392238,56.9185870408555,,,,
1999-0099-IND,1999,0099,,Natural,Geophysical,Earthquake,Ground movement,,,India,IND,Southern Asia,Asia,"Chamoli, Rudraprayag, Bageshwar (new district), Tehri Garhwal, Pauri Garhwal district",,,,Yes,,,25,7,Richter,30.512,79.403,0:35,,1999,3,28,1999,3,28,100,394,372000,105500,477894,,,,,2000,3514,56.9185870408555,,,,
1999-0213-IND,1999,0213,,Natural,Hydrological,Flood,Riverine flood,,,India,IND,Southern Asia,Asia,"Assam, Bihar, Gujarat, Karnataka, Kerala, Tripura, West Bengal, Arunachal Pradesh, Punjab",Monsoonal rain,,,,No,No,1328,,Km2,,,,"Brahmaputra, Jamuna, Padma, Meghna, Gomti, Surma and Khowai",1999,7,11,1999,8,3,325,,5500000,,5500000,,,,,,,56.9185870408555,,,,
1999-0177-IND,1999,0177,,Natural,Meteorological,Storm,Tropical cyclone,,O2a,India,IND,Southern Asia,Asia,Gujarat Coast,,,,,No,No,,200,Kph,,,,,1999,5,20,1999,5,23,451,,40696,,40696,,,,,20000,35138,56.9185870408555,,,,
1999-0401-IND,1999,0401,,Natural,Meteorological,Storm,Tropical cyclone,,,India,IND,Southern Asia,Asia,"Orissa, Ganjam, Puri, Khurda, Gajapathi",,,,,,,,200,Kph,,,,,1999,10,18,1999,10,18,84,1000,500000,700000,1201000,,,,,470000,825741,56.9185870408555,,,,
1999-0125-IND,1999,0125,,Natural,Meteorological,Extreme temperature ,Heat wave,,,India,IND,Southern Asia,Asia,"Orissa, Andhra Pradesh, Gujurat, Uttar Pradesh",,,,,,,,47,°C,,,,,1999,4,,1999,4,,140,,,,,,,,,,,56.9185870408555,,,,
1999-0121-IND,1999,0121,,Natural,Climatological,Wildfire,Forest fire,,,India,IND,Southern Asia,Asia,"Garhwal & Kumaon (districts of Nainital, Almora and Pithoragarh) Level 1 = Uttar Pradesh",,,,,,,,349,Km2,,,,,1999,4,,1999,4,,6,,,,,,,,,,,56.9185870408555,,,,
1999-0483-IND,1999,0483,,Natural,Biological,Epidemic,Parasitic disease,,,India,IND,Southern Asia,Asia,Masarkal,,,,,,,,,Vaccinated,,,,,1999,10,,1999,10,,1,,499,,499,,,,,,,56.9185870408555,,,,
1999-0482-IND,1999,0482,,Natural,Biological,Epidemic,Viral disease,,Acute jaundice syndrome,India,IND,Southern Asia,Asia,"Khanpur, Jhalawar district, Level 1 = Delhi & Rajahastan",,,,,,,,,Vaccinated,,,,,1999,3,6,1999,3,6,,,285,,285,,,,,,,56.9185870408555,,,,
1999-0649-IND,1999,0649,,Natural,Biological,Epidemic,Viral disease,,Japanese encephalitis,India,IND,Southern Asia,Asia,Andhra Pradesh,,,,,No,No,,,Vaccinated,,,,,1999,9,,1999,12,6,200,,765,,765,,,,,,,56.9185870408555,,,,
1999-0371-IND,1999,0371,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,"Uttar Pradesh, Bihar, West Bengal, Madhya Prasdeh, Delhi",,,,,,,155,,Km2,,,,,1999,9,,1999,9,,229,,22120000,,22120000,,,,,2400,4217,56.9185870408555,,,,
1999-0484-IND,1999,0484,,Natural,Biological,Epidemic,,,Acute diarrhoeal syndrome,India,IND,Southern Asia,Asia,"Tehri Garhwal Disrict, Level 1 = Uttar Pradesh",,,,,,,,,Vaccinated,,,,,1999,9,,1999,9,,11,,75,,75,,,,,,,56.9185870408555,,,,
1999-0564-IND,1999,0564,,Natural,Biological,Epidemic,,,,India,IND,Southern Asia,Asia,Orissa,,,,,,,,,Vaccinated,,,,,1999,11,,1999,11,,69,,77880,,77880,,,,,,,56.9185870408555,,,,
2000-9222-IND,2000,9222,,Natural,Climatological,Drought,Drought,,,India,IND,Southern Asia,Asia,"New Delhi city (Delhi province), Gujarat, Rajasthan, Madhya Prasdesh, Andhra Pradesh, Orissa, Maharashtra provinces",,Heat wave,Food shortage,,,Yes,2247,,Km2,,,,,2000,4,,2001,,,20,,50000000,,50000000,,,,,588000,999309,58.8406484917497,1,1485;1489;1491;1498;1504;1506;70079,,"Andhra Pradesh, Delhi, Gujarat, Madhya Pradesh, Maharashtra, Orissa, Rajasthan (Adm1). "
2000-0332-IND,2000,0332,,Natural,Hydrological,Flood,Flash flood,,,India,IND,Southern Asia,Asia,"Yingkiang,Tuting villages (Upper Siang (70051) district, Arunachal Pradesh province), Along, Boleng villages (70054 district, Arunachal Pradesh province), Pasighat, Sika-bamin, Komlighat, Raneghat (70041 district, Arunachal Pradesh province), Tezu, Mahadevpur villages (Lohit district, Arunachal Pradesh province), Golaghat, Nagaon districts (Assam province), ",,Broken Dam/Burst bank,,,,,,55000,Km2,,,,,2000,6,10,2000,6,10,20,,3000000,,3000000,,,,,,,58.8406484917497,2,,17571;17572;17575;17582;17589;70041;70051;70054,"Administrative unit not available, East Siang, Golaghat, Lohit, Nagaon, West Siang (Adm2). "
2000-0444-IND,2000,0444,,Natural,Hydrological,Flood,Flash flood,,,India,IND,Southern Asia,Asia,"East Siang, 70041, West Siang, 70054, Upper Siang (70051), 70045, 70050, Lower Dibang Valley districts (Arunachal Pradesh province)",,,,,,,,,Km2,,,,,2000,7,,2000,7,,130,,,,,,,,,,,58.8406484917497,2,,17571;17575;70041;70045;70050;70051;70054;70084,"Administrative unit not available, East Siang, Lower Dibang Valley, West Siang (Adm2). "
2000-0534-IND,2000,0534,,Natural,Hydrological,Flood,Flash flood,,,India,IND,Southern Asia,Asia,"Adilabad, Cuddapah, East Godavari, Guntur, Hyderabad, Karimnagar, Khammam, Krishna, Kurnool, Mahbubnagar, Medak, Nalgonda, Nellore, Nizamabad, Prakasam, Rangareddi, Vishakhapatnam, Warangal, West Godavari districts (Andhra Pradesh province)",Brief torrential rain,,,,,,,129500,Km2,,,,Godavari,2000,8,23,2000,8,31,179,16,,252000,252016,,,,,173000,294014,58.8406484917497,2,,17547;17550;17551;17552;17553;17554;17555;17556;17557;17558;17559;17560;17561;17562;17563;17564;17566;17568;17569,"Adilabad, Cuddapah, East Godavari, Guntur, Hyderabad, Karimnagar, Khammam, Krishna, Kurnool, Mahbubnagar, Medak, Nalgonda, Nellore, Nizamabad, Prakasam, Rangareddi, Vishakhapatnam, Warangal, West Godavari (Adm2). "
2000-0445-IND,2000,0445,,Natural,Hydrological,Flood,Riverine flood,,,India,IND,Southern Asia,Asia,"Katihar, Sitamarhi districts (Bihar province), Kinnaur district (Himachal Pradesh province), Bankura, Barddhaman, Birbhum, Haora, Hugli, Maldah, Murshidabad, Nadia, North 24 Parganas, West Midnapore districts (West Bengal province), Pithoragarh, Naini Tal districts (Uttarakhand province), Ahmadabad district (Gujarat province), Andhra Pradesh, Assam, Arunachal Pradesh, Madhya Pradesh, Punjab, Uttar Pradesh, Maharashtra, Rajasthan, Chandigarh, Kerala",Monsoonal rain,,,Yes,,,7087,300000,Km2,,,,"Brahmaputra and its tributaries, Bagmati, Kosi, Gandak, Murigandak, Kamlabalan, Mahananada, Adhwara, Ganges, Bhagra, Ganga, Burhi Gandak, Bagmati and Punpun",2000,8,2,2000,8,30,867,,22000000,,22000000,,,,,43000,73079,58.8406484917497,1;2,1485;1487;1495;1498;1505;1506;70036;70037;70072;70074;70079;70081,17608;17630;17635;17670;17932;17945;17946;17947;17949;17950;17953;17955;17956;70285;70293;70296,"Andhra Pradesh, Arunachal Pradesh, Arunachal Pradesh (Administrative unit not available), Assam, Chandigarh, Kerala, Madhya Pradesh, Maharashtra, Punjab, Rajasthan, Uttar Pradesh (Adm1). Ahmadabad, Bankura, Barddhaman, Birbhum, Haora, Hugli, Katihar, Kinnaur, Maldah, Murshidabad, Nadia, Naini Tal, North 24 Parganas, Pithoragarh, Sitamarhi, West Midnapore (Adm2). "
2000-0610-IND,2000,0610,,Natural,Hydrological,Flood,Riverine flood,,,India,IND,Southern Asia,Asia,"Birbhum, Bardhaman, Murshidabad, Maldah districts (West Bengal province), Dumka, Sahibganj, Deoghar districts (Jharkhand province), Banka, Bhagalpur, Munger, Sheikhpura districts (Bihar province)",Monsoonal rain,,,,,,,12680,Km2,,,,"Ganges, Kosi, Bagmati, Burhi Ganduk, Hoogly, Kharia, Ichamati and Jamuna",2000,9,18,2000,10,21,884,,24600000,,24600000,,,,,691500,1175208,58.8406484917497,2,,17596;17600;17614;17946;17947;17953;17955;70095;70102;70142;70154,"Banka, Barddhaman, Bhagalpur, Birbhum, Deoghar, Dumka, Maldah, Munger, Murshidabad, Sahibganj, Sheikhpura (Adm2). "
2000-0358-IND,2000,0358,,Natural,Hydrological,Landslide,Landslide,,,India,IND,Southern Asia,Asia,"Moradabad, Bijnor districts (Uttar Pradesh province), Uttarakhand province",,,,,,,,,,,,,,2000,6,,2000,6,,43,,,,,,,,,,,58.8406484917497,1;2,70082,17899;17928,"Uttarakhand (Adm1). Bijnor, Moradabad (Adm2). "
2000-0415-IND,2000,0415,,Natural,Hydrological,Landslide,Landslide,,,India,IND,Southern Asia,Asia,"Ghatkopar village (Mumbai Suburban district, Maharashtra province)",Heavy rain,,,,,,,,,,,,,2000,7,12,2000,7,12,58,38,7000,,7038,,,,,,,58.8406484917497,2,,70183,Mumbai Suburban (Adm2). 
2000-0498-IND,2000,0498,,Natural,Hydrological,Landslide,Landslide,,,India,IND,Southern Asia,Asia,"Pithoragarh, Naini Tal districts (Uttarakhand province)",,,,,,,,,,,,,,2000,8,11,2000,8,11,86,,,,,,,,,,,58.8406484917497,2,,17932;70285,"Naini Tal, Pithoragarh (Adm2). "
2000-0323-IND,2000,0323,,Natural,Meteorological,Storm,Tropical cyclone,,,India,IND,Southern Asia,Asia,Andhra Pradesh province,,,,,,,4812,100,Kph,,,,,2000,10,17,2000,10,17,,,,,,,,,,,,58.8406484917497,1,1485,,Andhra Pradesh (Adm1). 
2000-0785-IND,2000,0785,,Natural,Meteorological,Storm,Tropical cyclone,,03B,India,IND,Southern Asia,Asia,"Nagappattinam, Thanjavur, Sirkali, Papanasam, Tiruvallur, Tiruvarur areas (Cuddalore district, Tamil Nadu province), Andhra Pradesh province",,,,,,,,120,Kph,,,,,2000,11,29,2000,11,29,,,30000,,30000,,,,,,,58.8406484917497,1;2,1485,70243,Andhra Pradesh (Adm1). Cuddalore (Adm2). 
2000-0020-IND,2000,0020,,Natural,Meteorological,Extreme temperature ,Cold wave,,,India,IND,Southern Asia,Asia,"Bihar, Uttar Pradesh, West Bengal provinces",,,,,,,,,°C,,,,,2000,1,,2000,1,,275,,,,,,,,,,,58.8406484917497,1,1511;70073;70081,,"Bihar, Uttar Pradesh, West Bengal (Adm1). "
2000-0308-IND,2000,0308,,Natural,Biological,Epidemic,Bacterial disease,,Cholera,India,IND,Southern Asia,Asia,Delhi,,,,,,,,,Vaccinated,,,,,2000,5,,2000,5,,,,192,,192,,,,,,,58.8406484917497,,,,
2000-0459-IND,2000,0459,,Natural,Biological,Epidemic,Bacterial disease,,,India,IND,Southern Asia,Asia,"Mumbai, Thane districts",,,,,,,,,Vaccinated,,,,,2000,7,,2000,7,,27,,79,,79,,,,,,,58.8406484917497,,,,
2000-0306-IND,2000,0306,,Natural,Biological,Epidemic,Viral disease,,,India,IND,Southern Asia,Asia,"Gonda, Banda districts (Uttar Pradesh)",,,,,,,,,Vaccinated,,,,,2000,5,,2000,5,,84,,1055,,1055,,,,,,,58.8406484917497,,,,
2000-0568-IND,2000,0568,,Natural,Biological,Epidemic,Viral disease,,Japanese encephalitis,India,IND,Southern Asia,Asia,Uttar Pradesh,,,,,,,,,Vaccinated,,,,,2000,8,,2000,8,,34,,116,,116,,,,,,,58.8406484917497,,,,
2000-0709-IND,2000,0709,,Natural,Biological,Epidemic,Viral disease,,Japanese encephalitis,India,IND,Southern Asia,Asia,Andhra Pradesh state,,,,,,,,,Vaccinated,,,,,2000,10,12,2000,10,12,14,,64,,64,,,,,,,58.8406484917497,,,,
2000-0795-IND,2000,0795,,Natural,Biological,Epidemic,Viral disease,,,India,IND,Southern Asia,Asia,Supaul district (Bihar),,,,,,,,,Vaccinated,,,,,2000,10,26,2000,10,26,13,,287,,287,,,,,,,58.8406484917497,,,,
2000-0874-IND,2000,0874,,Natural,Biological,Epidemic,Viral disease,,Japanese Encephalitis,India,IND,Southern Asia,Asia,Nawadah district (Bihar),,,,,,,,,Vaccinated,,,,,2000,8,31,2000,8,31,19,,58,,58,,,,,,,58.8406484917497,,,,
2000-0698-IND,2000,0698,,Natural,Biological,Epidemic,,,Enteric diseases,India,IND,Southern Asia,Asia,West Bengal,,,,,,,,,Vaccinated,,,,,2000,10,,2000,10,,51,,,,,,,,,,,58.8406484917497,,,,
2000-0738-IND,2000,0738,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,North 24 Parganas district (West Bengal province),,,,,,,,309,Km2,,,,,2000,10,19,2000,10,19,6,,534035,,534035,,,,,,,58.8406484917497,2,,70293,North 24 Parganas (Adm2). 
2001-0033-IND,2001,0033,,Natural,Geophysical,Earthquake,Ground movement,,,India,IND,Southern Asia,Asia,"Ahmadabad, Amreli, Anand, Banas Kantha, Bharuch, Bhavnagar, Dahdod, Gandhinagar, Jamnagar, Junagadh, Kachchh, Kheda, Mahesana, Navsari, Patan, Porbandar, Rajkot, Sabar Kantha, Surat, Surendranagar, Vadodara districts (Gurajat province)",,,,Yes,,,118929,8,Richter,23.419,70.232,8:46,,2001,1,26,2001,1,26,20005,166812,4365000,1790000,6321812,,,100000,165279,2623000,4335281,60.5035788853056,2,,17635;17636;17637;17638;17639;17640;17641;17642;17643;17644;17645;17647;17648;17649;17650;17652;70124;70125;70127;70129;70130,"Ahmadabad, Amreli, Anand, Banas Kantha, Bharuch, Bhavnagar, Dahod, Gandhinagar, Jamnagar, Junagadh, Kachchh, Kheda, Mahesana, Navsari, Patan, Porbandar, Rajkot, Sabar Kantha, Surat, Surendranagar, Vadodara (Adm2). "
2001-0011-IND,2001,0011,,Natural,Meteorological,Extreme temperature ,Cold wave,,,India,IND,Southern Asia,Asia,"Uttar Pradesh, Bihar, Punjab provinces",,,,,,,,-22,°C,,,,,2001,1,,2001,1,,125,,,,,,,,,,,60.5035788853056,1,1505;70073;70081,,"Bihar, Punjab, Uttar Pradesh (Adm1). "
2001-0061-IND,2001,0061,,Natural,Biological,Epidemic,,,Unknown,India,IND,Southern Asia,Asia,Siliguri (West Bengal),,,,,,,,,Vaccinated,,,,,2001,2,1,2001,2,1,28,,42,,42,,,,,,,60.5035788853056,,,,
2001-0337-IND,2001,0337,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,India,IND,Southern Asia,Asia,Uttar Pradesh province,,,,,,,,,Kph,,,,,2001,5,24,2001,5,24,21,,,,,,,,,,,60.5035788853056,1,70081,,Uttar Pradesh (Adm1). 
2001-0527-IND,2001,0527,,Natural,Hydrological,Flood,Flash flood,,,India,IND,Southern Asia,Asia,"Saran, Gopalganj, Purba Champaran, Madhubani districts (Bihar province), Uttar Pradesh province",,,,,,,,,Km2,,,,,2001,9,,2001,9,,48,,2800000,,2800000,,,,,26000,42973,60.5035788853056,1;2,70081,17604;17611;17620;17628,"Uttar Pradesh (Adm1). Gopalganj, Madhubani, Purba Champaran, Saran (Adm2). "
2001-0243-IND,2001,0243,,Natural,Hydrological,Flood,Riverine flood,,,India,IND,Southern Asia,Asia,"Silchar city (Cachar district, Assam province), Patharkandi village (Karimganj district, Assam province), West Tripura district (Tripura province)",Moosonal rain,,,,,,,,Km2,,,,,2001,6,5,2001,6,22,5,,700000,,700000,,,,,,,60.5035788853056,2,,17577;17585;17887,"Cachar, Karimganj, West Tripura (Adm2). "
2001-0332-IND,2001,0332,,Natural,Hydrological,Flood,Riverine flood,,,India,IND,Southern Asia,Asia,"Marshagal, Mahakalpada villages (Kendrapara district, Orissa province), Kakatpur, Astaranga, Kanas, Delanga villages (Puri district, Orissa province), Banki, Kantapada villages (Cuttack district, Orissa province), Balipatna villages (Khordha district, Orissa province), Atharmalik villages (Angul district, Orissa province), Jajpur, Jagatsinghpur, Kalahandi, Koraput, Bolangir, Nayagarh, Baleshwar, Bhadrak districts (Orissa province), Dhamtari, Raipur, Mahasamund, Janjgir-Champa, Raigarh districts (Chhattisgarh province)",Monsoonal rain,,,Yes,,,6430,105100,Km2,,,,,2001,7,8,2001,7,10,100,,9670000,,9670000,,,,,90000,148752,60.5035788853056,2,,17809;17812;17814;17818;70108;70109;70115;70116;70206;70207;70209;70210;70214;70215;70218;70219;70222;70297,"Angul, Baleshwar, Bhadrak, Bolangir, Cuttack, Dhamtari, Jagatsinghpur, Jajpur, Janjgir-Champa, Kalahandi, Kendrapara, Khordha, Koraput, Mahasamund, Nayagarh, Puri, Raigarh, Raipur (Adm2). "
2001-0387-IND,2001,0387,,Natural,Hydrological,Flood,Riverine flood,,,India,IND,Southern Asia,Asia,"Idukki, Kottayam, Pattanamtitta, Kollam, Alappuzha districts (Kerala province)",Monsoonal rain,,,,,,,4470,Km2,,,,,2001,7,4,2001,7,16,86,,40000,,40000,,,,,116924,193251,60.5035788853056,2,,17700;17702;17706;17707;70298,"Alappuzha, Idukki, Kollam, Kottayam, Pattanamtitta (Adm2). "
2001-0465-IND,2001,0465,,Natural,Hydrological,Flood,Riverine flood,,,India,IND,Southern Asia,Asia,"Aurangabad, Bhojpur, Gopalganj, Jehanabad, Muzaffarpur, Nalanda, Pashchim Champaran, Patna, Purba Champaran, Rohtas, Saran, Sitamarhi, Siwan, Vaishali districts (Bihar province)",,,,,,,,,Km2,,,,,2001,8,,2001,8,,,,400000,,400000,,,,,,,60.5035788853056,2,,17594;17604;17607;17613;17615;17618;17619;17620;17623;17628;17630;17631;17632;70097,"Aurangabad, Bhojpur, Gopalganj, Jehanabad, Muzaffarpur, Nalanda, Pashchim Champaran, Patna, Purba Champaran, Rohtas, Saran, Sitamarhi, Siwan, Vaishali (Adm2). "
2001-0414-IND,2001,0414,,Natural,Hydrological,Landslide,Landslide,,,India,IND,Southern Asia,Asia,Rudra Prayag district (Uttarakhand province),,,,,,,,,,,,,,2001,7,16,2001,7,16,27,,,,,,,,,,,60.5035788853056,2,,70286,Rudra Prayag (Adm2). 
2001-0501-IND,2001,0501,,Natural,Hydrological,Landslide,Landslide,,,India,IND,Southern Asia,Asia,Chamba district (Himachal Pradesh province),,,,,,,,,,,,,,2001,8,14,2001,8,14,16,,,,,,,,,,,60.5035788853056,2,,17667,Chamba (Adm2). 
2001-0618-IND,2001,0618,,Natural,Hydrological,Landslide,Landslide,,,India,IND,Southern Asia,Asia,"Amboori village (Thiruvananthapuram district, Kerala province)",,,,,,,,,,,,,,2001,11,9,2001,11,9,55,,,,,,,,,,,60.5035788853056,2,,17709,Thiruvananthapuram (Adm2). 
2001-0584-IND,2001,0584,,Natural,Meteorological,Storm,Tropical cyclone,,,India,IND,Southern Asia,Asia,Andhra Pradesh province,,,,,,,,,Kph,,,,,2001,10,,2001,10,,78,,25000,2000,27000,,,,,,,60.5035788853056,1,1485,,Andhra Pradesh (Adm1). 
2001-0729-IND,2001,0729,,Natural,Meteorological,Storm,Tropical cyclone,,01A,India,IND,Southern Asia,Asia,"Gujarat, Goa, Maharashtra, Kerala provinces",,,,,,,,80,Kph,,,,,2001,5,28,2001,5,28,,,,,,,,,,,,60.5035788853056,1,1490;1491;1495;1498,,"Goa, Gujarat, Kerala, Maharashtra (Adm1). "
2001-0681-IND,2001,0681,,Natural,Meteorological,Extreme temperature ,Cold wave,,,India,IND,Southern Asia,Asia,"Uttar Pradesh, Rajasthan provinces",,,,,,,,,°C,,,,,2001,12,,2001,12,,48,,,,,,,,,,,60.5035788853056,1,1506;70081,,"Rajasthan, Uttar Pradesh (Adm1). "
2001-0330-IND,2001,0330,,Natural,Biological,Epidemic,Bacterial disease,,,India,IND,Southern Asia,Asia,"Mumbai, Thane",,,,,,,,,Vaccinated,,,,,2001,6,18,2001,6,18,16,,83,,83,,,,,,,60.5035788853056,,,,
2001-0409-IND,2001,0409,,Natural,Biological,Epidemic,Bacterial disease,,Cholera,India,IND,Southern Asia,Asia,Orissa State,floods,,,,No,No,,,Vaccinated,,,,,2001,7,7,2001,8,,33,,34078,,34078,,,,,,,60.5035788853056,,,,
2001-0438-IND,2001,0438,,Natural,Biological,Epidemic,Parasitic disease,,,India,IND,Southern Asia,Asia,Orissa state,,,,,,,,,Vaccinated,,,,,2001,8,,2001,8,,12,,24686,,24686,,,,,,,60.5035788853056,,,,
2001-0349-IND,2001,0349,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,"Hosdurg borough (Kanhangad city, Kasaragod district, Kerala province), Vertak Nagar area (Thane district, Maharashtra province), Bhandup area (Mumbai Suburban district, Maharashtra province)",,,,,,,,,Km2,,,,,2001,6,,2001,6,,28,4,,,4,,,,,,,60.5035788853056,2,,17701;17783;70183,"Kasaragod, Mumbai Suburban, Thane (Adm2). "
2001-0502-IND,2001,0502,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,Delhi province,,,,,,,,,Km2,,,,,2001,8,,2001,8,,10,36,,,36,,,,,,,60.5035788853056,1,1489,,Delhi (Adm1). 
2001-0515-IND,2001,0515,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,"Gopalganj, Purba Champaran, Pashchim Champaran, Muzaffarpur, Vaishali, Saran districts (Bihar province)",,,,,,,,550,Km2,,,,,2001,8,20,2001,8,20,158,,7000000,,7000000,,,,,26000,42973,60.5035788853056,2,,17604;17613;17618;17620;17628;17632,"Gopalganj, Muzaffarpur, Pashchim Champaran, Purba Champaran, Saran, Vaishali (Adm2). "
2001-0794-IND,2001,0794,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,"Saran, Gopalganj districts (Bihar province)",,,,,,,,,Km2,,,,,2001,9,7,2001,9,24,146,,,,,,,,,103000,170238,60.5035788853056,2,,17604;17628,"Gopalganj, Saran (Adm2). "
2002-0584-IND,2002,0584,,Natural,Geophysical,Earthquake,Ground movement,,,India,IND,Southern Asia,Asia,Andaman Islands district (Andaman and Nicobar province),,Tsunami/Tidal wave,,,,,,7,Richter,13.036,93.068,4:00,,2002,9,13,2002,9,13,2,,,200,200,,,,,,,61.4631882611914,2,,17545,Andaman Islands (Adm2). 
2002-0216-IND,2002,0216,,Natural,Meteorological,Storm,Convective storm,Hail,,India,IND,Southern Asia,Asia,Orissa province,,,,,,,,,Kph,,,,,2002,4,11,2002,4,11,,200,10000,,10200,,,,,,,61.4631882611914,1,1504,,Orissa (Adm1). 
